,d,d_rock,diff_settle l/s,diff_settle s/l,settlement [mm],station,x-sect_x,x-sect_y,x_station,y_station
16,15.1,-5.9,315314.7681236224,3.171434075069835e-06,-0.0016707396282949426,104+619,2611463.7596304337,1268898.8221551424,2611465,1268859
0,15.3,-5.7,,,-0.001618621912454958,104+622,2611468.7719950886,1268818.920522158,2611468,1268859
1,15.3,-5.7,324075.5747199688,3.085699997181498e-06,-0.01704712189836245,104+622,2611468.6419957024,1268823.9188318884,2611468,1268859
2,15.3,-5.7,43813.80306363318,2.282385755346655e-05,-0.13116640966569518,104+622,2611468.5119963163,1268828.9171416187,2611468,1268859
3,15.3,-5.7,8248.639856864049,0.00012123210824483467,-0.7373269508898685,104+622,2611468.38199693,1268833.9154513488,2611468,1268859
4,15.3,-5.7,2182.7139004798673,0.0004581452474280532,-3.0280531880301345,104+622,2611468.251997544,1268838.913761079,2611468,1268859
5,15.3,-5.7,825.4759744095093,0.0012114222957431725,-9.085164666745996,104+622,2611468.121998158,1268843.9120708094,2611468,1268859
6,15.3,-5.7,461.7115643072728,0.002165854349999542,-19.914436416743705,104+622,2611467.991998772,1268848.9103805397,2611468,1268859
7,15.3,-5.7,417.47943064726445,0.0023953275936244084,-31.89107438486575,104+622,2611467.861999386,1268853.9086902698,2611468,1268859
8,15.3,-5.7,922.5320505985943,0.0010839731794154359,-37.310940281942926,104+622,2611467.732,1268858.9070000001,2611468,1268859
9,15.3,-5.7,922.5320505985943,0.0010839731794154359,-31.89107438486575,104+622,2611467.6020006137,1268863.9053097304,2611468,1268859
10,15.3,-5.7,417.47943064726445,0.0023953275936244084,-19.914436416743705,104+622,2611467.4720012276,1268868.9036194605,2611468,1268859
11,15.3,-5.7,461.7115643072728,0.002165854349999542,-9.085164666745996,104+622,2611467.342001842,1268873.9019291908,2611468,1268859
12,15.3,-5.7,825.4759744095093,0.0012114222957431725,-3.0280531880301345,104+622,2611467.2120024557,1268878.9002389212,2611468,1268859
13,15.3,-5.7,2182.7139004798673,0.0004581452474280532,-0.7373269508898685,104+622,2611467.0820030696,1268883.8985486515,2611468,1268859
14,15.3,-5.7,8248.639856864049,0.00012123210824483467,-0.13116640966569518,104+622,2611466.9520036834,1268888.8968583816,2611468,1268859
15,15.3,-5.7,43813.80306363318,2.282385755346655e-05,-0.01704712189836245,104+622,2611466.8220042973,1268893.895168112,2611468,1268859
16,15.3,-5.7,324075.5747199688,3.085699997181498e-06,-0.001618621912454958,104+622,2611466.692004911,1268898.8934778422,2611468,1268859
0,15.5,-5.5,,,-0.0016430899026160257,104+625,2611471.824289298,1268818.9999438103,2611471,1268859
1,15.5,-5.5,321772.1557335545,3.1077891053695036e-06,-0.017182035429463543,104+625,2611471.687628136,1268823.998075834,2611471,1268859
2,15.5,-5.5,43779.34198215787,2.2841823442836274e-05,-0.13139115264364493,104+625,2611471.550966974,1268828.9962078577,2611471,1268859
3,15.5,-5.5,8287.02907221695,0.00012067050704004341,-0.734743687843862,104+625,2611471.4143058113,1268833.9943398815,2611471,1268859
4,15.5,-5.5,2202.80159918555,0.00045396734793080493,-3.0045804274978867,104+625,2611471.277644649,1268838.9924719052,2611471,1268859
5,15.5,-5.5,836.085020495887,0.0011960506114640041,-8.984833484817907,104+625,2611471.140983487,1268843.990603929,2611471,1268859
6,15.5,-5.5,468.9116025129902,0.0021325981158086126,-19.64782406386097,104+625,2611471.004322325,1268848.9887359526,2611471,1268859
7,15.5,-5.5,424.75397419679786,0.002354304045985637,-31.419344293789155,104+625,2611470.8676611623,1268853.9868679764,2611471,1268859
8,15.5,-5.5,939.452216636075,0.0010644500936734496,-36.7415947621564,104+625,2611470.731,1268858.985,2611471,1268859
9,15.5,-5.5,939.452216636075,0.0010644500936734496,-31.419344293789155,104+625,2611470.594338838,1268863.9831320238,2611471,1268859
10,15.5,-5.5,424.75397419679786,0.002354304045985637,-19.64782406386097,104+625,2611470.4576776754,1268868.9812640476,2611471,1268859
11,15.5,-5.5,468.9116025129902,0.0021325981158086126,-8.984833484817907,104+625,2611470.3210165133,1268873.9793960713,2611471,1268859
12,15.5,-5.5,836.085020495887,0.0011960506114640041,-3.0045804274978867,104+625,2611470.184355351,1268878.977528095,2611471,1268859
13,15.5,-5.5,2202.80159918555,0.00045396734793080493,-0.734743687843862,104+625,2611470.047694189,1268883.9756601187,2611471,1268859
14,15.5,-5.5,8287.02907221695,0.00012067050704004341,-0.13139115264364493,104+625,2611469.9110330264,1268888.9737921425,2611471,1268859
15,15.5,-5.5,43779.34198215787,2.2841823442836274e-05,-0.017182035429463543,104+625,2611469.7743718643,1268893.9719241662,2611471,1268859
16,15.5,-5.5,321772.1557335545,3.1077891053695036e-06,-0.0016430899026160257,104+625,2611469.637710702,1268898.97005619,2611471,1268859
0,15.7,-5.3,,,-0.001706742803750616,104+628,2611474.863256148,1268819.0830565915,2611474,1268859
1,15.7,-5.3,314109.68489986885,3.18360129621211e-06,-0.017624749284811166,104+628,2611474.7215991295,1268824.0810495175,2611474,1268859
2,15.7,-5.3,43218.30126701603,2.313834580914439e-05,-0.13331647833053312,104+628,2611474.579942111,1268829.0790424435,2611474,1268859
3,15.7,-5.3,8259.630058731876,0.00012107079770998032,-0.7386704668804348,104+628,2611474.4382850924,1268834.0770353696,2611474,1268859
4,15.7,-5.3,2213.099825939698,0.00045185489975599856,-2.9979449656604276,104+628,2611474.296628074,1268839.0750282956,2611474,1268859
5,15.7,-5.3,845.3631819860715,0.0011829235307487952,-8.912562619404403,104+628,2611474.1549710557,1268844.073021222,2611474,1268859
6,15.7,-5.3,476.3837624248267,0.0020991479535530976,-19.408302387169893,104+628,2611474.013314037,1268849.071014148,2611474,1268859
7,15.7,-5.3,432.8967310037793,0.002310019753859656,-30.95840115646817,104+628,2611473.8716570185,1268854.069007074,2611474,1268859
8,15.7,-5.3,958.9845959494165,0.0010427696171803232,-36.17224924236979,104+628,2611473.73,1268859.067,2611474,1268859
9,15.7,-5.3,958.9845959494165,0.0010427696171803232,-30.95840115646817,104+628,2611473.5883429814,1268864.064992926,2611474,1268859
10,15.7,-5.3,432.8967310037793,0.002310019753859656,-19.408302387169893,104+628,2611473.446685963,1268869.0629858521,2611474,1268859
11,15.7,-5.3,476.3837624248267,0.0020991479535530976,-8.912562619404403,104+628,2611473.3050289443,1268874.0609787782,2611474,1268859
12,15.7,-5.3,845.3631819860715,0.0011829235307487952,-2.9979449656604276,104+628,2611473.163371926,1268879.0589717044,2611474,1268859
13,15.7,-5.3,2213.099825939698,0.00045185489975599856,-0.7386704668804348,104+628,2611473.0217149076,1268884.0569646305,2611474,1268859
14,15.7,-5.3,8259.630058731876,0.00012107079770998032,-0.13331647833053312,104+628,2611472.880057889,1268889.0549575565,2611474,1268859
15,15.7,-5.3,43218.30126701603,2.313834580914439e-05,-0.017624749284811166,104+628,2611472.7384008705,1268894.0529504826,2611474,1268859
16,15.7,-5.3,314109.68489986885,3.18360129621211e-06,-0.001706742803750616,104+628,2611472.596743852,1268899.0509434086,2611474,1268859
0,16.4,-5.0,,,-0.0026686110888601644,104+631,2611477.9155399767,1268819.169602337,2611477,1268859
1,16.4,-5.0,226695.91857867906,4.411195429850367e-06,-0.024724588238112,104+631,2611477.7672224795,1268824.1674020449,2611477,1268859
2,16.4,-5.0,34360.738767571194,2.9102983110007373e-05,-0.17023950378814887,104+631,2611477.6189049827,1268829.1652017527,2611477,1268859
3,16.4,-5.0,7133.8606453724715,0.00014017655372181555,-0.8711222723972266,104+631,2611477.4705874855,1268834.1630014607,2611477,1268859
4,16.4,-5.0,2047.8351876877691,0.0004883205474797559,-3.3127250097960057,104+631,2611477.3222699882,1268839.1608011685,2611477,1268859
5,16.4,-5.0,826.5143629025893,0.0012099003294850875,-9.362226657221443,104+631,2611477.1739524915,1268844.1586008763,2611477,1268859
6,16.4,-5.0,485.37776505890315,0.0020602509467623526,-19.663481391033205,104+631,2611477.0256349943,1268849.1564005842,2611477,1268859
7,16.4,-5.0,453.3584896175567,0.002205759951343534,-30.692281147750876,104+631,2611476.8773174975,1268854.1542002922,2611477,1268859
8,16.4,-5.0,1018.2008337651056,0.0009821245149664606,-35.60290372258318,104+631,2611476.7290000003,1268859.152,2611477,1268859
9,16.4,-5.0,1018.2008337651056,0.0009821245149664606,-30.692281147750876,104+631,2611476.580682503,1268864.1497997078,2611477,1268859
10,16.4,-5.0,453.3584896175567,0.002205759951343534,-19.663481391033205,104+631,2611476.4323650063,1268869.1475994159,2611477,1268859
11,16.4,-5.0,485.37776505890315,0.0020602509467623526,-9.362226657221443,104+631,2611476.284047509,1268874.1453991237,2611477,1268859
12,16.4,-5.0,826.5143629025893,0.0012099003294850875,-3.3127250097960057,104+631,2611476.1357300123,1268879.1431988315,2611477,1268859
13,16.4,-5.0,2047.8351876877691,0.0004883205474797559,-0.8711222723972266,104+631,2611475.987412515,1268884.1409985393,2611477,1268859
14,16.4,-5.0,7133.8606453724715,0.00014017655372181555,-0.17023950378814887,104+631,2611475.839095018,1268889.1387982473,2611477,1268859
15,16.4,-5.0,34360.738767571194,2.9102983110007373e-05,-0.024724588238112,104+631,2611475.690777521,1268894.1365979551,2611477,1268859
16,16.4,-5.0,226695.91857867906,4.411195429850367e-06,-0.0026686110888601644,104+631,2611475.542460024,1268899.134397663,2611477,1268859
0,16.6,-4.8,,,-0.0027651100162211905,104+634,2611480.9282598193,1268819.2590118507,2611480,1268859
1,16.6,-4.8,221775.49404682074,4.509064467640786e-06,-0.025310432354425122,104+634,2611480.778227342,1268824.2567603693,2611480,1268859
2,16.6,-4.8,33980.25150676609,2.942885810603496e-05,-0.17245472288459993,104+634,2611480.6281948644,1268829.2545088879,2611480,1268859
3,16.6,-4.8,7120.4303839991435,0.00014044094894139763,-0.874659467591588,104+634,2611480.478162387,1268834.2522574067,2611480,1268859
4,16.6,-4.8,2059.775795147577,0.00048548973259895646,-3.3021081305863706,104+634,2611480.3281299095,1268839.2500059253,2611480,1268859
5,16.6,-4.8,836.463150137836,0.0011955099275266527,-9.279657768219634,104+634,2611480.178097432,1268844.247754444,2611480,1268859
6,16.6,-4.8,493.4895045288051,0.0020263855478645336,-19.411585507542302,104+634,2611480.028064955,1268849.2455029625,2611480,1268859
7,16.6,-4.8,462.3525435781266,0.0021628517327082117,-30.22584417108336,104+634,2611479.8780324776,1268854.2432514813,2611480,1268859
8,16.6,-4.8,1039.9953006810163,0.0009615428063426572,-35.03355820279665,104+634,2611479.728,1268859.241,2611480,1268859
9,16.6,-4.8,1039.9953006810163,0.0009615428063426572,-30.22584417108336,104+634,2611479.5779675227,1268864.2387485185,2611480,1268859
10,16.6,-4.8,462.3525435781266,0.0021628517327082117,-19.411585507542302,104+634,2611479.427935045,1268869.2364970373,2611480,1268859
11,16.6,-4.8,493.4895045288051,0.0020263855478645336,-9.279657768219634,104+634,2611479.277902568,1268874.234245556,2611480,1268859
12,16.6,-4.8,836.463150137836,0.0011955099275266527,-3.3021081305863706,104+634,2611479.127870091,1268879.2319940745,2611480,1268859
13,16.6,-4.8,2059.775795147577,0.00048548973259895646,-0.874659467591588,104+634,2611478.9778376133,1268884.2297425931,2611480,1268859
14,16.6,-4.8,7120.4303839991435,0.00014044094894139763,-0.17245472288459993,104+634,2611478.827805136,1268889.227491112,2611480,1268859
15,16.6,-4.8,33980.25150676609,2.942885810603496e-05,-0.025310432354425122,104+634,2611478.6777726584,1268894.2252396306,2611480,1268859
16,16.6,-4.8,221775.49404682074,4.509064467640786e-06,-0.0027651100162211905,104+634,2611478.527740181,1268899.2229881492,2611480,1268859
0,17.0,-4.6,,,-0.0032742735441307538,104+637,2611483.952498715,1268819.3498081607,2611483,1268859
1,17.0,-4.6,196677.4354650252,5.084467354557449e-06,-0.028696610316917996,104+637,2611483.7991863755,1268824.3474571405,2611483,1268859
2,17.0,-4.6,31327.61266401657,3.192072152847501e-05,-0.18830021795929305,104+637,2611483.645874036,1268829.3451061205,2611483,1268859
3,17.0,-4.6,6786.360194703256,0.0001473543948905775,-0.9250721924121805,104+637,2611483.4925616966,1268834.3427551005,2611483,1268859
4,17.0,-4.6,2018.1783886255087,0.0004954963375071395,-3.4025538799478783,104+637,2611483.3392493576,1268839.3404040802,2611483,1268859
5,17.0,-4.6,837.8812305304406,0.0011934865749014647,-9.369986754455201,104+637,2611483.185937018,1268844.3380530602,2611483,1268859
6,17.0,-4.6,502.5783983639565,0.0019897393187914563,-19.31868334841248,104+637,2611483.0326246787,1268849.3357020402,2611483,1268859
7,17.0,-4.6,476.09026191061156,0.002100442038001095,-29.820893538417955,104+637,2611482.8793123392,1268854.33335102,2611483,1268859
8,17.0,-4.6,1076.8159250529495,0.0009286638289184177,-34.46421268301005,104+637,2611482.726,1268859.331,2611483,1268859
9,17.0,-4.6,1076.8159250529495,0.0009286638289184177,-29.820893538417955,104+637,2611482.5726876603,1268864.32864898,2611483,1268859
10,17.0,-4.6,476.09026191061156,0.002100442038001095,-19.31868334841248,104+637,2611482.419375321,1268869.3262979598,2611483,1268859
11,17.0,-4.6,502.5783983639565,0.0019897393187914563,-9.369986754455201,104+637,2611482.2660629814,1268874.3239469398,2611483,1268859
12,17.0,-4.6,837.8812305304406,0.0011934865749014647,-3.4025538799478783,104+637,2611482.112750642,1268879.3215959198,2611483,1268859
13,17.0,-4.6,2018.1783886255087,0.0004954963375071395,-0.9250721924121805,104+637,2611481.959438303,1268884.3192448996,2611483,1268859
14,17.0,-4.6,6786.360194703256,0.0001473543948905775,-0.18830021795929305,104+637,2611481.8061259636,1268889.3168938796,2611483,1268859
15,17.0,-4.6,31327.61266401657,3.192072152847501e-05,-0.028696610316917996,104+637,2611481.652813624,1268894.3145428596,2611483,1268859
16,17.0,-4.6,196677.4354650252,5.084467354557449e-06,-0.0032742735441307538,104+637,2611481.4995012847,1268899.3121918393,2611483,1268859
0,17.0,-4.4,,,-0.002867448612200634,104+640,2611486.965230634,1268819.4422317736,2611486,1268859
1,17.0,-4.4,217804.5935671895,4.591271394335927e-06,-0.025823805583880265,104+640,2611486.8102018046,1268824.439827802,2611486,1268859
2,17.0,-4.4,33860.11225058491,2.953327480427138e-05,-0.17349017960523716,104+640,2611486.6551729753,1268829.4374238302,2611486,1268859
3,17.0,-4.4,7184.01298482207,0.00013919796666747917,-0.869480012942633,104+640,2611486.5001441464,1268834.4350198584,2611486,1268859
4,17.0,-4.4,2099.780684856325,0.00047624021270984486,-3.2506810764918574,104+640,2611486.345115317,1268839.4326158867,2611486,1268859
5,17.0,-4.4,859.7873884342881,0.0011630782370756164,-9.066072261869941,104+640,2611486.1900864877,1268844.430211915,2611486,1268859
6,17.0,-4.4,510.4019164224997,0.0019592402924526278,-18.86227372413308,104+640,2611486.0350576583,1268849.4278079434,2611486,1268859
7,17.0,-4.4,480.1752410902343,0.002082573015904584,-29.275138803656,104+640,2611485.8800288294,1268854.4254039717,2611486,1268859
8,17.0,-4.4,1082.3147187096013,0.0009239456719134876,-33.89486716322344,104+640,2611485.725,1268859.423,2611486,1268859
9,17.0,-4.4,1082.3147187096013,0.0009239456719134876,-29.275138803656,104+640,2611485.5699711707,1268864.4205960282,2611486,1268859
10,17.0,-4.4,480.1752410902343,0.002082573015904584,-18.86227372413308,104+640,2611485.414942342,1268869.4181920565,2611486,1268859
11,17.0,-4.4,510.4019164224997,0.0019592402924526278,-9.066072261869941,104+640,2611485.2599135125,1268874.415788085,2611486,1268859
12,17.0,-4.4,859.7873884342881,0.0011630782370756164,-3.2506810764918574,104+640,2611485.104884683,1268879.4133841132,2611486,1268859
13,17.0,-4.4,2099.780684856325,0.00047624021270984486,-0.869480012942633,104+640,2611484.949855854,1268884.4109801415,2611486,1268859
14,17.0,-4.4,7184.01298482207,0.00013919796666747917,-0.17349017960523716,104+640,2611484.794827025,1268889.4085761697,2611486,1268859
15,17.0,-4.4,33860.11225058491,2.953327480427138e-05,-0.025823805583880265,104+640,2611484.6397981956,1268894.406172198,2611486,1268859
16,17.0,-4.4,217804.5935671895,4.591271394335927e-06,-0.002867448612200634,104+640,2611484.484769366,1268899.4037682263,2611486,1268859
0,17.2,-4.2,,,-0.002997394071353161,104+643,2611489.9419458294,1268819.5345771755,2611489,1268860
1,17.2,-4.2,211757.90460485703,4.722373891383242e-06,-0.026609263528269367,104+643,2611489.789577601,1268824.5322550284,2611489,1268860
2,17.2,-4.2,33345.0970760529,2.9989416366646585e-05,-0.17655634536150228,104+643,2611489.637209372,1268829.5299328815,2611489,1268860
3,17.2,-4.2,7152.845342457848,0.00013980450465833527,-0.8755788686531786,104+643,2611489.4848411437,1268834.5276107346,2611489,1268860
4,17.2,-4.2,2109.860907941486,0.00047396489324770866,-3.245403334891722,104+643,2611489.332472915,1268839.5252885877,2611489,1268860
5,17.2,-4.2,870.24558565133,0.001149100916440221,-8.990907917092827,104+643,2611489.1801046864,1268844.5229664408,2611489,1268860
6,17.2,-4.2,519.444281472013,0.0019251342938383636,-18.616579386284645,104+643,2611489.0277364575,1268849.5206442936,2611489,1268860
7,17.2,-4.2,490.4664162468609,0.002038875582251245,-28.81095729754087,104+643,2611488.875368229,1268854.5183221467,2611489,1268860
8,17.2,-4.2,1107.526577740626,0.000902912869179192,-33.32552164343683,104+643,2611488.723,1268859.5159999998,2611489,1268860
9,17.2,-4.2,1107.526577740626,0.000902912869179192,-28.81095729754087,104+643,2611488.5706317713,1268864.513677853,2611489,1268860
10,17.2,-4.2,490.4664162468609,0.002038875582251245,-18.616579386284645,104+643,2611488.418263543,1268869.511355706,2611489,1268860
11,17.2,-4.2,519.444281472013,0.0019251342938383636,-8.990907917092827,104+643,2611488.265895314,1268874.509033559,2611489,1268860
12,17.2,-4.2,870.24558565133,0.001149100916440221,-3.245403334891722,104+643,2611488.1135270856,1268879.506711412,2611489,1268860
13,17.2,-4.2,2109.860907941486,0.00047396489324770866,-0.8755788686531786,104+643,2611487.9611588567,1268884.504389265,2611489,1268860
14,17.2,-4.2,7152.845342457848,0.00013980450465833527,-0.17655634536150228,104+643,2611487.8087906283,1268889.5020671182,2611489,1268860
15,17.2,-4.2,33345.0970760529,2.9989416366646585e-05,-0.026609263528269367,104+643,2611487.6564223995,1268894.4997449713,2611489,1268860
16,17.2,-4.2,211757.90460485703,4.722373891383242e-06,-0.002997394071353161,104+643,2611487.504054171,1268899.4974228241,2611489,1268860
0,17.2,-4.2,,,-0.0030204669288270572,104+643.492,2611490.442980961,1268819.5498536588,2611489,1268860
1,17.2,-4.2,210725.10337728664,4.745519086112769e-06,-0.026748062359390902,104+643.492,2611490.289483341,1268824.5474969514,2611489,1268860
2,17.2,-4.2,33255.646969223955,3.0070081057976054e-05,-0.17709846764927115,104+643.492,2611490.135985721,1268829.545140244,2611489,1268860
3,17.2,-4.2,7147.121209914222,0.00013991647414805797,-0.876680838389561,104+643.492,2611489.982488101,1268834.5427835367,2611489,1268860
4,17.2,-4.2,2111.4833190756917,0.0004736007104416781,-3.244684390597951,104+643.492,2611489.8289904804,1268839.5404268294,2611489,1268860
5,17.2,-4.2,872.0075592253409,0.0011467790495857202,-8.97857963852655,104+643.492,2611489.6754928604,1268844.538070122,2611489,1268860
6,17.2,-4.2,520.9852811611283,0.0019194400228952414,-18.57577975300276,104+643.492,2611489.5219952404,1268849.5357134147,2611489,1268860
7,17.2,-4.2,492.2294732775511,0.0020315727811693524,-28.73364365884952,104+643.492,2611489.36849762,1268854.5333567073,2611489,1268860
8,17.2,-4.2,1111.8555442007478,0.0008993974129245768,-33.2306307234724,104+643.492,2611489.215,1268859.531,2611489,1268860
9,17.2,-4.2,1111.8555442007478,0.0008993974129245768,-28.73364365884952,104+643.492,2611489.06150238,1268864.5286432926,2611489,1268860
10,17.2,-4.2,492.2294732775511,0.0020315727811693524,-18.57577975300276,104+643.492,2611488.9080047593,1268869.5262865853,2611489,1268860
11,17.2,-4.2,520.9852811611283,0.0019194400228952414,-8.97857963852655,104+643.492,2611488.7545071393,1268874.523929878,2611489,1268860
12,17.2,-4.2,872.0075592253409,0.0011467790495857202,-3.244684390597951,104+643.492,2611488.6010095193,1268879.5215731706,2611489,1268860
13,17.2,-4.2,2111.4833190756917,0.0004736007104416781,-0.876680838389561,104+643.492,2611488.447511899,1268884.5192164632,2611489,1268860
14,17.2,-4.2,7147.121209914222,0.00013991647414805797,-0.17709846764927115,104+643.492,2611488.294014279,1268889.5168597559,2611489,1268860
15,17.2,-4.2,33255.646969223955,3.0070081057976054e-05,-0.026748062359390902,104+643.492,2611488.140516659,1268894.5145030485,2611489,1268860
16,17.2,-4.2,210725.10337728664,4.745519086112769e-06,-0.0030204669288270572,104+643.492,2611487.9870190388,1268899.5121463411,2611489,1268860
0,17.4,-4.0,,,-0.0030860437699179056,104+646,2611492.9355838294,1268819.62641406,2611492,1268860
1,17.4,-4.0,208211.7035583946,4.802803987046493e-06,-0.02710006370515037,104+646,2611492.783885851,1268824.6241123024,2611492,1268860
2,17.4,-4.0,33106.70478177385,3.0205361922655846e-05,-0.1781268733184296,104+646,2611492.632187872,1268829.621810545,2611492,1268860
3,17.4,-4.0,7160.99554435415,0.00013964538782438104,-0.8763538124403348,104+646,2611492.4804898934,1268834.6195087875,2611492,1268860
4,17.4,-4.0,2126.93044664195,0.0004701611195508648,-3.227159410194659,104+646,2611492.328791915,1268839.6172070298,2611492,1268860
5,17.4,-4.0,882.1500830331578,0.001133593953266581,-8.895129176527563,104+646,2611492.177093936,1268844.6149052724,2611492,1268860
6,17.4,-4.0,528.7359551475961,0.0018913031925753016,-18.35164513940407,104+646,2611492.0253959573,1268849.612603515,2611492,1268860
7,17.4,-4.0,500.61955652272303,0.0019975248409110245,-28.339269343959195,104+646,2611491.873697979,1268854.6103017575,2611492,1268860
8,17.4,-4.0,1132.0139295196275,0.0008833813559382189,-32.75617612365029,104+646,2611491.722,1268859.608,2611492,1268860
9,17.4,-4.0,1132.0139295196275,0.0008833813559382189,-28.339269343959195,104+646,2611491.570302021,1268864.6056982426,2611492,1268860
10,17.4,-4.0,500.61955652272303,0.0019975248409110245,-18.35164513940407,104+646,2611491.418604043,1268869.603396485,2611492,1268860
11,17.4,-4.0,528.7359551475961,0.0018913031925753016,-8.895129176527563,104+646,2611491.266906064,1268874.6010947276,2611492,1268860
12,17.4,-4.0,882.1500830331578,0.001133593953266581,-3.227159410194659,104+646,2611491.115208085,1268879.5987929702,2611492,1268860
13,17.4,-4.0,2126.93044664195,0.0004701611195508648,-0.8763538124403348,104+646,2611490.963510107,1268884.5964912125,2611492,1268860
14,17.4,-4.0,7160.99554435415,0.00013964538782438104,-0.1781268733184296,104+646,2611490.811812128,1268889.594189455,2611492,1268860
15,17.4,-4.0,33106.70478177385,3.0205361922655846e-05,-0.02710006370515037,104+646,2611490.660114149,1268894.5918876976,2611492,1268860
16,17.4,-4.0,208211.7035583946,4.802803987046493e-06,-0.0030860437699179056,104+646,2611490.5084161707,1268899.5895859401,2611492,1268860
0,17.6,-3.8,,,-0.003246157094062727,104+649,2611495.9464987153,1268819.7178081607,2611495,1268860
1,17.6,-3.8,201544.13242111803,4.9616924491284215e-06,-0.028054619339704833,104+649,2611495.7931863763,1268824.7154571405,2611495,1268860
2,17.6,-3.8,32507.076122518043,3.0762532939936974e-05,-0.1818672840393897,104+649,2611495.639874037,1268829.7131061205,2611495,1268860
3,17.6,-3.8,7117.69628502969,0.00014049489609485756,-0.8843417645136776,104+649,2611495.4865616974,1268834.7107551005,2611495,1268860
4,17.6,-3.8,2135.6679406949443,0.00046823758550900986,-3.2255296920587266,104+649,2611495.333249358,1268839.7084040802,2611495,1268860
5,17.6,-3.8,892.9980165882049,0.0011198233158687268,-8.824646271402361,104+649,2611495.1799370185,1268844.7060530602,2611495,1268860
6,17.6,-3.8,538.5054907177622,0.0018569912790807794,-18.109602666806257,104+649,2611495.026624679,1268849.7037020402,2611495,1268860
7,17.6,-3.8,511.9412227852256,0.0019533492430234113,-27.876348881923313,104+649,2611494.8733123397,1268854.70135102,2611495,1268860
8,17.6,-3.8,1159.9631601614249,0.0008620963443880719,-32.186830603863676,104+649,2611494.72,1268859.699,2611495,1268860
9,17.6,-3.8,1159.9631601614249,0.0008620963443880719,-27.876348881923313,104+649,2611494.5666876608,1268864.69664898,2611495,1268860
10,17.6,-3.8,511.9412227852256,0.0019533492430234113,-18.109602666806257,104+649,2611494.4133753213,1268869.6942979598,2611495,1268860
11,17.6,-3.8,538.5054907177622,0.0018569912790807794,-8.824646271402361,104+649,2611494.260062982,1268874.6919469398,2611495,1268860
12,17.6,-3.8,892.9980165882049,0.0011198233158687268,-3.2255296920587266,104+649,2611494.1067506424,1268879.6895959198,2611495,1268860
13,17.6,-3.8,2135.6679406949443,0.00046823758550900986,-0.8843417645136776,104+649,2611493.953438303,1268884.6872448996,2611495,1268860
14,17.6,-3.8,7117.69628502969,0.00014049489609485756,-0.1818672840393897,104+649,2611493.8001259635,1268889.6848938796,2611495,1268860
15,17.6,-3.8,32507.076122518043,3.0762532939936974e-05,-0.028054619339704833,104+649,2611493.646813624,1268894.6825428596,2611495,1268860
16,17.6,-3.8,201544.13242111803,4.9616924491284215e-06,-0.003246157094062727,104+649,2611493.493501285,1268899.6801918393,2611495,1268860
0,18.1,-3.6,,,-0.004170425818900763,104+652,2611498.9273133297,1268819.809254429,2611498,1268860
1,18.1,-3.6,168493.72104770425,5.934939259350074e-06,-0.03384512211565113,104+652,2611498.7762741633,1268824.8069726254,2611498,1268860
2,18.1,-3.6,28749.084492355272,3.4783716339416376e-05,-0.20776370381273299,104+652,2611498.6252349974,1268829.8046908218,2611498,1268860
3,18.1,-3.6,6605.40312388786,0.0001513912143202264,-0.9647197754138649,104+652,2611498.474195831,1268834.8024090182,2611498,1268860
4,18.1,-3.6,2063.0055228088013,0.0004847296766508365,-3.388368158668047,104+652,2611498.3231566646,1268839.8001272145,2611498,1268860
5,18.1,-3.6,890.6925848650592,0.0011227218200671346,-9.00197725900372,104+652,2611498.1721174987,1268844.7978454109,2611498,1268860
6,18.1,-3.6,550.1631485931463,0.0018176426439269102,-18.09019047863827,104+652,2611498.0210783323,1268849.7955636072,2611498,1268860
7,18.1,-3.6,531.4548566575018,0.0018816273620855326,-27.498327289065934,104+652,2611497.8700391664,1268854.7932818036,2611498,1268860
8,18.1,-3.6,1213.8403646628158,0.0008238315590022277,-31.61748508407707,104+652,2611497.719,1268859.791,2611498,1268860
9,18.1,-3.6,1213.8403646628158,0.0008238315590022277,-27.498327289065934,104+652,2611497.5679608337,1268864.7887181963,2611498,1268860
10,18.1,-3.6,531.4548566575018,0.0018816273620855326,-18.09019047863827,104+652,2611497.4169216678,1268869.7864363927,2611498,1268860
11,18.1,-3.6,550.1631485931463,0.0018176426439269102,-9.00197725900372,104+652,2611497.2658825014,1268874.784154589,2611498,1268860
12,18.1,-3.6,890.6925848650592,0.0011227218200671346,-3.388368158668047,104+652,2611497.1148433355,1268879.7818727854,2611498,1268860
13,18.1,-3.6,2063.0055228088013,0.0004847296766508365,-0.9647197754138649,104+652,2611496.963804169,1268884.7795909818,2611498,1268860
14,18.1,-3.6,6605.40312388786,0.0001513912143202264,-0.20776370381273299,104+652,2611496.8127650027,1268889.7773091781,2611498,1268860
15,18.1,-3.6,28749.084492355272,3.4783716339416376e-05,-0.03384512211565113,104+652,2611496.661725837,1268894.7750273745,2611498,1268860
16,18.1,-3.6,168493.72104770425,5.934939259350074e-06,-0.004170425818900763,104+652,2611496.5106866704,1268899.7727455709,2611498,1268860
0,18.2,-3.5,,,-0.004281472391790447,104+653.49,2611500.399523994,1268819.8537505562,2611499,1268860
1,18.2,-3.5,165681.548230011,6.035675129083949e-06,-0.034459848037210195,104+653.49,2611500.250583495,1268824.8515317368,2611499,1268860
